name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,cidade
"Aracati, CE, Brasil",2025-04-23,33.4,24.7,28.4,36.5,24.7,30.5,22.6,72.7,8.8,100,58.33,rain,0,0,31.0,20.3,90.7,1008.3,79.3,23.9,218.6,18.8,7,30,2025-04-23T05:30:04,2025-04-23T17:28:39,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-04-24,33.0,23.8,26.9,36.7,23.8,28.0,22.4,78.3,5.2,100,41.67,rain,0,0,30.2,16.1,96.0,1007.9,49.2,22.6,247.0,21.3,8,10,2025-04-24T05:30:00,2025-04-24T17:28:22,0.89,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-04-25,30.6,23.6,26.7,37.2,23.6,28.9,23.8,84.8,7.9,100,70.83,rain,0,0,36.4,16.6,90.5,1007.4,50.5,22.5,202.2,17.2,7,30,2025-04-25T05:29:56,2025-04-25T17:28:06,0.93,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"81798099999,remote,81834099999",aracati
"Aracati, CE, Brasil",2025-04-26,30.6,23.0,27.2,33.8,23.0,29.1,22.4,75.9,0.0,0,0.0,,0,0,33.1,18.7,90.4,1008.6,20.3,24.1,268.8,23.1,9,10,2025-04-26T05:29:53,2025-04-26T17:27:50,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"81798099999,remote,81834099999",aracati
"Aracati, CE, Brasil",2025-04-27,30.4,25.8,28.1,34.4,25.8,31.2,23.6,77.1,0.3,100,12.5,rain,0,0,33.8,21.2,99.1,1009.9,27.5,22.7,272.2,23.4,9,30,2025-04-27T05:29:50,2025-04-27T17:27:34,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote,aracati
"Aracati, CE, Brasil",2025-04-28,32.3,25.2,27.6,38.1,25.2,29.8,23.2,77.9,3.6,100,37.5,rain,0,0,33.1,17.6,102.0,1009.3,88.1,20.5,105.7,9.1,5,10,2025-04-28T05:29:47,2025-04-28T17:27:20,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"81798099999,remote,81834099999",aracati
"Aracati, CE, Brasil",2025-04-29,33.5,24.6,28.1,38.7,24.6,30.7,23.2,76.1,1.5,100,45.83,rain,0,0,27.7,13.8,79.6,1007.6,78.0,23.9,246.3,21.1,9,30,2025-04-29T05:29:45,2025-04-29T17:27:05,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-04-30,32.4,24.6,27.8,35.6,24.6,29.4,22.5,73.9,1.3,100,37.5,rain,0,0,30.2,16.2,71.0,1008.0,33.2,24.1,237.6,20.6,9,10,2025-04-30T05:29:43,2025-04-30T17:26:52,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-01,33.4,23.6,27.4,35.0,23.6,28.5,21.2,70.8,0.4,100,16.67,rain,0,0,33.8,13.4,98.3,1008.5,18.6,24.0,256.7,22.0,9,10,2025-05-01T05:29:42,2025-05-01T17:26:39,0.13,Rain,Clear conditions throughout the day with rain clearing later.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-02,33.5,23.0,27.5,36.1,23.0,28.7,20.9,68.7,0.1,100,4.17,rain,0,0,32.0,15.5,82.3,1009.2,49.5,24.1,284.2,24.5,10,30,2025-05-02T05:29:41,2025-05-02T17:26:26,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"81798099999,remote,81834099999",aracati
"Aracati, CE, Brasil",2025-05-03,33.5,23.2,27.7,35.5,23.2,29.4,21.3,69.6,0.2,100,8.33,rain,0,0,36.0,15.6,76.0,1009.3,27.0,22.4,280.7,24.2,10,30,2025-05-03T05:29:41,2025-05-03T17:26:15,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-04,33.4,24.5,27.9,35.0,24.5,29.0,21.1,67.7,0.9,100,29.17,rain,0,0,37.1,18.4,81.0,1009.3,20.6,24.1,256.2,22.2,9,10,2025-05-04T05:29:41,2025-05-04T17:26:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-05,33.9,23.6,27.8,36.7,23.6,29.3,21.5,70.0,0.3,100,12.5,rain,0,0,34.9,17.0,70.9,1009.4,16.1,24.0,257.5,22.1,9,30,2025-05-05T05:29:42,2025-05-05T17:25:53,0.26,Rain,Clear conditions throughout the day with early morning rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-06,34.5,23.9,28.3,36.5,23.9,30.2,21.5,67.9,0.1,100,4.17,rain,0,0,39.2,22.3,75.2,1009.4,31.9,24.1,254.0,21.8,8,30,2025-05-06T05:29:43,2025-05-06T17:25:43,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"81798099999,remote,81834099999",aracati
"Aracati, CE, Brasil",2025-05-07,34.0,25.2,28.9,36.3,25.2,30.8,21.6,66.4,0.5,100,20.83,rain,0,0,37.8,19.0,81.4,1009.3,37.4,20.0,252.4,21.9,9,30,2025-05-07T05:29:45,2025-05-07T17:25:34,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-08,34.5,24.0,28.4,37.5,24.0,30.1,21.2,66.5,0.8,100,20.83,rain,0,0,41.4,18.9,87.6,1009.0,31.4,23.3,237.4,20.5,8,30,2025-05-08T05:29:47,2025-05-08T17:25:25,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-09,29.4,23.3,26.5,33.9,23.3,28.4,22.5,78.9,17.5,100,75.0,rain,0,0,41.4,10.6,68.5,1009.5,97.9,22.9,96.7,8.3,4,30,2025-05-09T05:29:50,2025-05-09T17:25:17,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-10,32.3,23.7,27.3,35.6,23.7,28.6,21.8,72.7,1.9,100,33.33,rain,0,0,40.7,19.2,83.0,1010.8,83.7,19.7,232.6,20.0,8,30,2025-05-10T05:29:53,2025-05-10T17:25:10,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-11,33.4,25.0,28.1,36.8,25.0,29.5,21.5,68.9,0.4,100,8.33,rain,0,0,36.7,15.3,81.3,1011.4,27.8,20.5,245.0,20.9,8,30,2025-05-11T05:29:56,2025-05-11T17:25:03,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-12,34.3,24.0,28.2,36.0,24.0,29.9,21.5,69.1,3.3,100,37.5,rain,0,0,41.4,14.4,81.8,1010.3,62.4,23.3,269.5,23.3,9,30,2025-05-12T05:30:00,2025-05-12T17:24:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"81798099999,remote,81834099999",aracati
"Aracati, CE, Brasil",2025-05-13,34.4,23.3,28.4,35.9,23.3,29.6,20.0,62.1,0.3,100,12.5,rain,0,0,42.5,19.3,90.4,1009.2,42.7,24.1,245.0,21.3,9,30,2025-05-13T05:30:05,2025-05-13T17:24:52,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-14,34.4,23.2,28.3,35.1,23.2,29.7,20.1,63.2,0.5,100,12.5,rain,0,0,41.0,15.6,92.5,1008.4,13.0,24.0,269.6,23.2,9,30,2025-05-14T05:30:10,2025-05-14T17:24:47,0.57,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"81798099999,81834099999",aracati
"Aracati, CE, Brasil",2025-05-15,33.8,24.3,27.5,36.2,24.3,28.8,21.7,72.0,6.8,100,45.83,rain,0,0,44.6,20.9,124.6,1009.3,40.7,21.3,233.3,20.1,8,10,2025-05-15T05:30:16,2025-05-15T17:24:43,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"81798099999,remote,81834099999",aracati
"Aracati, CE, Brasil",2025-05-16,30.8,23.0,26.3,33.9,23.0,27.5,22.2,79.2,3.5,100,50.0,rain,0,0,41.4,25.6,122.6,1012.2,90.3,22.8,152.0,13.1,7,10,2025-05-16T05:30:22,2025-05-16T17:24:40,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote,aracati
"Aracati, CE, Brasil",2025-05-17,32.2,24.0,26.9,35.1,24.0,28.1,22.4,77.3,5.7,100,37.5,rain,0,0,43.9,28.8,114.2,1011.8,74.0,23.2,196.3,16.9,8,30,2025-05-17T05:30:28,2025-05-17T17:24:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,aracati
"Aracati, CE, Brasil",2025-05-18,31.6,23.0,27.4,33.5,23.0,28.9,21.4,70.9,1.1,100,20.83,rain,0,0,41.8,24.5,104.2,1011.7,70.3,24.1,261.9,22.4,9,30,2025-05-18T05:30:35,2025-05-18T17:24:35,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,remote,aracati
"Aquiraz, CE, Brasil",2024-05-18,32.0,25.0,28.0,36.8,25.0,30.8,23.1,75.3,0.0,0,0.0,rain,0,0,29.9,24.1,131.1,1012.6,27.2,10.8,231.8,19.9,7,30,2024-05-18T05:32:02,2024-05-18T17:27:55,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-19,31.0,25.0,28.0,36.5,25.0,31.3,24.4,81.6,3.0,100,4.17,rain,0,0,31.0,20.5,128.4,1012.5,40.5,10.8,224.0,19.3,8,10,2024-05-19T05:32:09,2024-05-19T17:27:55,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-20,30.0,25.0,27.8,36.2,25.0,31.3,24.5,82.4,0.6,100,4.17,rain,0,0,31.3,25.9,128.5,1012.7,49.7,10.9,221.4,19.0,7,10,2024-05-20T05:32:16,2024-05-20T17:27:55,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-21,31.0,26.0,28.3,35.5,26.0,32.0,24.3,79.9,0.0,0,0.0,rain,0,0,35.6,31.7,119.6,1012.8,39.6,10.9,256.9,22.1,9,10,2024-05-21T05:32:24,2024-05-21T17:27:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-22,31.0,26.0,28.4,35.5,26.0,31.9,23.8,76.8,0.0,0,0.0,rain,0,0,44.3,37.1,126.9,1012.8,44.6,10.9,240.2,20.6,8,10,2024-05-22T05:32:32,2024-05-22T17:27:57,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-23,31.0,26.0,28.3,36.5,26.0,32.2,24.3,79.4,3.0,100,4.17,rain,0,0,46.8,29.5,125.7,1011.9,71.9,10.5,198.9,17.0,7,30,2024-05-23T05:32:40,2024-05-23T17:27:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-24,31.0,26.0,28.2,37.7,26.0,31.6,24.0,78.6,5.0,100,4.17,rain,0,0,38.5,27.7,136.1,1011.6,74.1,10.9,123.2,10.7,5,10,2024-05-24T05:32:49,2024-05-24T17:28:02,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-25,31.0,27.0,28.7,37.7,30.1,33.4,24.5,78.3,2.0,100,4.17,rain,0,0,38.5,25.9,119.4,1011.5,71.1,10.8,179.9,15.5,6,30,2024-05-25T05:32:58,2024-05-25T17:28:05,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-26,29.0,25.0,27.2,33.6,25.0,29.7,23.9,82.6,0.0,0,0.0,rain,0,0,33.1,31.7,119.2,1012.9,59.5,10.8,60.2,5.3,3,10,2024-05-26T05:33:08,2024-05-26T17:28:08,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-27,32.0,25.8,28.3,36.8,25.8,30.7,23.0,74.3,0.0,0,0.0,rain,0,0,33.1,27.7,137.0,1012.7,32.0,10.9,257.9,22.2,9,10,2024-05-27T05:33:18,2024-05-27T17:28:13,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-28,32.0,24.0,27.8,37.9,24.0,31.1,24.3,82.0,16.0,100,8.33,rain,0,0,40.3,27.7,133.5,1013.0,65.2,11.1,218.9,18.9,7,30,2024-05-28T05:33:29,2024-05-28T17:28:18,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"82397099999,SBFZ,82398099999,remote",aquiraz
"Aquiraz, CE, Brasil",2024-05-29,26.0,24.0,25.3,26.0,24.0,25.3,24.3,93.8,28.5,100,16.67,rain,0,0,26.3,16.6,131.9,1013.9,74.9,8.3,52.5,4.4,2,10,2024-05-29T05:33:39,2024-05-29T17:28:23,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-30,26.0,24.0,25.3,26.0,24.0,25.3,24.1,93.3,28.5,100,12.5,rain,0,0,36.4,24.1,154.9,1013.9,87.9,8.9,60.5,5.2,3,10,2024-05-30T05:33:50,2024-05-30T17:28:29,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-05-31,31.0,25.0,27.5,35.5,25.0,30.1,23.9,81.7,0.0,0,0.0,rain,0,0,38.9,24.1,128.2,1013.6,56.9,10.9,128.1,11.1,5,30,2024-05-31T05:34:02,2024-05-31T17:28:36,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-01,31.0,26.0,28.4,35.5,26.0,31.6,23.1,73.8,0.0,0,0.0,rain,0,0,41.0,35.3,124.0,1013.9,63.5,10.8,236.7,20.3,8,30,2024-06-01T05:34:13,2024-06-01T17:28:42,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-02,30.0,26.0,27.9,35.1,26.0,31.3,24.1,80.0,0.0,0,0.0,rain,0,0,44.3,37.1,129.5,1013.7,69.4,10.8,179.8,15.5,6,30,2024-06-02T05:34:25,2024-06-02T17:28:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-03,31.0,25.0,28.2,36.5,25.0,31.2,23.2,75.1,0.0,0,0.0,rain,0,0,38.5,25.9,130.3,1014.0,56.5,10.8,212.8,18.2,7,30,2024-06-03T05:34:38,2024-06-03T17:28:58,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-04,31.0,25.0,27.6,36.5,25.0,30.5,24.1,81.9,1.0,100,4.17,rain,0,0,36.0,24.1,131.1,1013.0,55.2,10.5,211.5,18.2,7,30,2024-06-04T05:34:50,2024-06-04T17:29:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-05,31.0,25.0,27.8,37.7,25.0,31.0,24.3,82.2,2.0,100,4.17,rain,0,0,43.6,31.7,125.8,1012.8,63.6,10.3,222.9,19.2,8,30,2024-06-05T05:35:03,2024-06-05T17:29:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-06,31.0,26.0,28.2,36.5,26.0,31.5,23.8,77.8,1.0,100,4.17,rain,0,0,35.3,27.7,128.0,1013.0,58.4,10.9,103.3,8.8,3,30,2024-06-06T05:35:15,2024-06-06T17:29:24,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-07,31.0,27.0,28.5,35.5,29.6,32.0,23.2,73.1,0.0,0,0.0,rain,0,0,37.8,29.5,137.3,1014.2,55.0,10.9,238.8,20.6,9,30,2024-06-07T05:35:28,2024-06-07T17:29:34,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-08,31.0,25.8,28.1,36.5,25.8,31.3,24.2,80.1,0.0,0,0.0,rain,0,0,38.9,33.5,128.0,1014.3,41.0,10.8,207.7,17.9,7,30,2024-06-08T05:35:42,2024-06-08T17:29:44,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-09,30.8,25.0,27.9,37.2,25.0,31.4,24.2,80.9,5.0,100,4.17,rain,0,0,45.0,25.9,134.0,1013.1,63.2,10.8,203.1,17.5,7,30,2024-06-09T05:35:55,2024-06-09T17:29:55,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-10,31.0,24.0,27.5,35.5,24.0,29.8,22.9,76.5,0.0,0,0.0,rain,0,0,37.1,27.7,133.4,1013.0,46.6,10.9,206.2,17.7,8,30,2024-06-10T05:36:08,2024-06-10T17:30:05,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-11,31.0,24.0,27.5,35.1,24.0,29.5,22.3,74.1,0.0,0,0.0,rain,0,0,38.9,22.3,139.8,1013.3,35.5,10.9,250.5,21.6,9,30,2024-06-11T05:36:22,2024-06-11T17:30:16,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-12,31.0,25.0,27.9,36.7,25.0,30.9,23.5,77.3,0.0,0,0.0,rain,0,0,46.8,25.9,133.1,1012.6,48.4,10.9,210.9,18.2,7,30,2024-06-12T05:36:35,2024-06-12T17:30:28,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-13,31.0,25.0,28.1,34.6,25.0,30.4,21.9,69.5,0.0,0,0.0,,0,0,41.4,37.1,129.4,1012.8,53.7,10.9,233.8,19.9,8,30,2024-06-13T05:36:49,2024-06-13T17:30:40,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-14,29.1,23.0,26.3,33.6,23.0,27.7,23.5,85.1,25.0,100,12.5,rain,0,0,47.2,25.9,141.3,1014.0,62.9,9.9,188.9,16.2,7,30,2024-06-14T05:37:02,2024-06-14T17:30:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-15,31.0,25.0,27.3,34.6,25.0,29.2,23.1,78.9,0.0,0,0.0,rain,0,0,43.9,27.7,137.3,1013.5,41.5,10.8,221.6,19.0,8,30,2024-06-15T05:37:16,2024-06-15T17:31:04,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-16,30.0,24.0,26.3,33.3,24.0,27.4,22.3,79.7,0.0,0,0.0,rain,0,0,45.7,31.7,153.9,1012.7,55.0,10.8,185.2,16.0,7,10,2024-06-16T05:37:29,2024-06-16T17:31:16,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-17,30.0,24.0,26.8,32.6,24.0,28.5,22.3,77.3,0.0,0,0.0,rain,0,0,43.2,27.7,132.9,1011.7,57.1,10.9,165.7,14.3,6,10,2024-06-17T05:37:43,2024-06-17T17:31:29,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-18,30.0,25.0,27.5,34.1,25.0,29.8,22.7,75.7,0.0,0,0.0,rain,0,0,43.6,37.1,124.5,1011.8,41.3,10.9,227.9,19.7,8,10,2024-06-18T05:37:56,2024-06-18T17:31:41,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-19,30.0,25.0,27.2,34.1,25.0,29.1,22.8,77.6,5.0,100,4.17,rain,0,0,44.3,35.3,128.1,1012.5,63.9,10.5,199.8,16.9,7,10,2024-06-19T05:38:10,2024-06-19T17:31:54,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-20,30.0,24.0,26.9,34.1,24.0,29.0,23.3,81.2,4.8,100,8.33,rain,0,0,50.0,35.3,132.0,1012.0,53.8,10.7,210.8,18.0,7,10,2024-06-20T05:38:23,2024-06-20T17:32:07,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-21,30.0,24.0,27.3,33.3,24.0,29.5,22.6,75.7,0.0,0,0.0,rain,0,0,44.6,35.3,127.2,1012.1,32.0,10.9,217.5,18.7,7,10,2024-06-21T05:38:36,2024-06-21T17:32:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-22,30.1,25.0,27.3,35.3,25.0,29.3,23.6,80.8,2.0,100,4.17,rain,0,0,46.4,24.1,141.8,1012.1,65.9,10.6,197.8,17.1,7,10,2024-06-22T05:38:49,2024-06-22T17:32:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-23,29.1,24.0,26.4,33.6,24.0,27.8,23.4,84.2,23.0,100,8.33,rain,0,0,45.0,27.7,141.4,1012.9,66.0,10.4,137.1,11.8,5,10,2024-06-23T05:39:02,2024-06-23T17:32:47,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-24,31.0,24.0,26.8,34.6,24.0,28.4,22.9,80.0,0.8,100,4.17,rain,0,0,40.0,35.3,131.4,1013.2,49.3,11.1,236.3,20.2,8,10,2024-06-24T05:39:14,2024-06-24T17:33:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-25,30.0,25.0,27.5,34.0,25.0,30.0,23.1,77.7,0.0,0,0.0,,0,0,38.5,29.5,124.6,1013.2,47.8,10.9,246.8,21.3,8,10,2024-06-25T05:39:26,2024-06-25T17:33:13,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-26,30.1,25.0,27.6,35.1,25.0,30.3,23.2,77.1,0.0,0,0.0,rain,0,0,36.4,26.6,119.5,1013.4,40.9,10.9,248.9,21.5,9,10,2024-06-26T05:39:38,2024-06-26T17:33:27,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-27,30.0,25.0,27.6,34.1,25.0,29.9,23.2,77.5,0.0,0,0.0,rain,0,0,35.3,31.7,120.1,1012.7,35.8,10.9,239.8,20.6,8,10,2024-06-27T05:39:50,2024-06-27T17:33:40,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-28,30.0,25.0,27.4,34.1,25.0,30.0,23.2,78.1,0.0,0,0.0,rain,0,0,40.0,31.7,116.8,1012.4,44.3,10.9,250.7,21.7,8,10,2024-06-28T05:40:01,2024-06-28T17:33:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-29,31.0,25.0,27.2,34.6,25.0,28.7,22.4,75.9,0.0,0,0.0,,0,0,35.3,27.7,123.4,1013.1,45.8,10.8,256.9,22.5,9,10,2024-06-29T05:40:12,2024-06-29T17:34:06,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-06-30,30.0,25.0,27.0,32.7,25.0,28.5,22.6,77.6,0.0,0,0.0,rain,0,0,38.5,31.7,122.6,1013.2,45.7,10.8,257.8,22.5,9,10,2024-06-30T05:40:23,2024-06-30T17:34:19,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-07-01,30.0,25.0,27.5,34.1,25.0,29.8,23.0,77.1,0.0,0,0.0,rain,0,0,40.0,33.5,116.7,1013.9,53.8,10.9,251.3,21.4,8,10,2024-07-01T05:40:33,2024-07-01T17:34:32,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
"Aquiraz, CE, Brasil",2024-07-02,30.0,25.0,27.6,32.7,25.0,29.9,22.7,75.3,0.0,0,0.0,rain,0,0,45.0,37.1,115.9,1014.0,63.5,10.9,215.6,18.6,8,10,2024-07-02T05:40:43,2024-07-02T17:34:44,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"82397099999,SBFZ,82398099999",aquiraz
